MEGYE,OEVK,TELEPÜLÉS,SZAVAZÓKÖR
Veszprém,03,Sümeg,006
Veszprém,03,Sümeg,007
Veszprém,03,Sümegprága,001
Veszprém,01,Szápár,001
Veszprém,02,Szentantalfa,001
Veszprém,03,Szentbékkálla,001
Veszprém,01,Szentgál,001
Veszprém,01,Szentgál,002
Veszprém,01,Szentgál,003
Veszprém,03,Szentimrefalva,001
Veszprém,02,Szentjakabfa,001
Veszprém,02,Szentkirályszabadja,001
Veszprém,02,Szentkirályszabadja,002
Veszprém,03,Szigliget,001
Veszprém,03,Szőc,001
Veszprém,02,Tagyon,001
Veszprém,04,Takácsi,001
Veszprém,03,Taliándörögd,001
Veszprém,03,Tapolca,001
Veszprém,03,Tapolca,002
Veszprém,03,Tapolca,003
Veszprém,03,Tapolca,004
Veszprém,03,Tapolca,005
Veszprém,03,Tapolca,006
Veszprém,03,Tapolca,007
Veszprém,03,Tapolca,008
Veszprém,03,Tapolca,009
Veszprém,03,Tapolca,010
Veszprém,03,Tapolca,011
Veszprém,03,Tapolca,012
Veszprém,03,Tapolca,013
Veszprém,03,Tapolca,014
Veszprém,03,Tapolca,015
Veszprém,01,Tés,001
Veszprém,02,Tihany,001
Veszprém,02,Tótvázsony,001
Veszprém,04,Tüskevár,001
Veszprém,04,Ugod,001
Veszprém,03,Ukk,001
Veszprém,03,Uzsa,001
Veszprém,01,Úrkút,001
Veszprém,01,Úrkút,002
Veszprém,04,Vanyola,001
Veszprém,04,Vaszar,001
Veszprém,04,Vaszar,002
Veszprém,04,Várkesző,001
Veszprém,01,Városlőd,001
Veszprém,02,Várpalota,001
Veszprém,02,Várpalota,002
Veszprém,02,Várpalota,003
Veszprém,02,Várpalota,004
Veszprém,02,Várpalota,005
Veszprém,02,Várpalota,006
Veszprém,02,Várpalota,007
Veszprém,02,Várpalota,008
Veszprém,02,Várpalota,009
Veszprém,02,Várpalota,010
Veszprém,02,Várpalota,011
Veszprém,02,Várpalota,012
Veszprém,02,Várpalota,013
Veszprém,02,Várpalota,014
Veszprém,02,Várpalota,015
Veszprém,02,Várpalota,016
Veszprém,02,Várpalota,017
Veszprém,02,Várpalota,018
Veszprém,02,Várpalota,019
Veszprém,02,Vászoly,001
Veszprém,01,Veszprém,001
Veszprém,01,Veszprém,002
Veszprém,01,Veszprém,003
Veszprém,01,Veszprém,004
Veszprém,01,Veszprém,005
Veszprém,01,Veszprém,006
Veszprém,01,Veszprém,007
Veszprém,01,Veszprém,008
Veszprém,01,Veszprém,009
Veszprém,01,Veszprém,010
Veszprém,01,Veszprém,011
Veszprém,01,Veszprém,012
Veszprém,01,Veszprém,013
Veszprém,01,Veszprém,014
Veszprém,01,Veszprém,015
Veszprém,01,Veszprém,016
Veszprém,01,Veszprém,017
Veszprém,01,Veszprém,018
Veszprém,01,Veszprém,019
Veszprém,01,Veszprém,020
Veszprém,01,Veszprém,021
Veszprém,01,Veszprém,022
Veszprém,01,Veszprém,023
Veszprém,01,Veszprém,024
Veszprém,01,Veszprém,025
Veszprém,01,Veszprém,026
Veszprém,01,Veszprém,027
Veszprém,01,Veszprém,028
Veszprém,01,Veszprém,029
Veszprém,01,Veszprém,030
Veszprém,01,Veszprém,031
Veszprém,01,Veszprém,032
Veszprém,01,Veszprém,033
Veszprém,01,Veszprém,034
Veszprém,01,Veszprém,035
Veszprém,01,Veszprém,036
Veszprém,01,Veszprém,037
Veszprém,01,Veszprém,038
Veszprém,01,Veszprém,039
Veszprém,01,Veszprém,040
Veszprém,01,Veszprém,041
Veszprém,01,Veszprém,042
Veszprém,01,Veszprém,043
Veszprém,01,Veszprém,044
Veszprém,01,Veszprém,045
Veszprém,01,Veszprém,046
Veszprém,01,Veszprém,047
Veszprém,01,Veszprém,048
Veszprém,01,Veszprém,049
Veszprém,01,Veszprém,050
Veszprém,01,Veszprém,051
Veszprém,01,Veszprém,052
Veszprém,01,Veszprém,053
Veszprém,01,Veszprém,054
Veszprém,01,Veszprém,055
Veszprém,01,Veszprém,056
Veszprém,02,Veszprémfajsz,001
Veszprém,03,Veszprémgalsa,001
Veszprém,04,Vid,001
Veszprém,03,Vigántpetend,001
Veszprém,01,Vilonya,001
Veszprém,04,Vinár,001
Veszprém,02,Vöröstó,001
Veszprém,03,Zalaerdőd,001
Veszprém,03,Zalagyömörő,001
Veszprém,03,Zalahaláp,001
Veszprém,03,Zalameggyes,001
Veszprém,03,Zalaszegvár,001
Veszprém,02,Zánka,001
Veszprém,04,Zirc,001
Veszprém,04,Zirc,002
Veszprém,04,Zirc,003
Veszprém,04,Zirc,004
Veszprém,04,Zirc,005
Veszprém,04,Zirc,006
Veszprém,04,Zirc,007
Veszprém,02,Balatonakarattya,001
Zala,02,Alibánfa,001
Zala,02,Almásháza,001
Zala,02,Alsónemesapáti,001
Zala,02,Alsópáhok,001
Zala,02,Alsórajk,001
Zala,01,Alsószenterzsébet,001
Zala,01,Babosdöbréte,001
Zala,01,Baglad,001
Zala,01,Bagod,001
Zala,01,Bak,001
Zala,01,Bak,002
Zala,02,Baktüttös,001
Zala,02,Balatongyörök,001
Zala,02,Balatonmagyaród,001
Zala,01,Barlahida,001
Zala,02,Batyk,001
Zala,03,Bánokszentgyörgy,001
Zala,03,Bázakerettye,001
Zala,03,Bázakerettye,002
Zala,03,Becsehely,001
Zala,03,Becsehely,002
Zala,03,Becsehely,003
Zala,01,Becsvölgye,001
Zala,03,Belezna,001
Zala,01,Belsősárd,001
Zala,02,Bezeréd,001
Zala,01,Bocfölde,001
Zala,03,Bocska,001
Zala,01,Boncodfölde,001
Zala,03,Borsfa,001
Zala,02,Bókaháza,001
Zala,01,Böde,001
Zala,01,Bödeháza,001
Zala,03,Börzönce,001
Zala,02,Búcsúszentlászló,001
Zala,03,Bucsuta,001
Zala,03,Csapi,001
Zala,01,Csatár,001
Zala,02,Cserszegtomaj,001
Zala,02,Cserszegtomaj,002
Zala,03,Csertalakos,001
Zala,01,Csesztreg,001
Zala,01,Csonkahegyhát,001
Zala,01,Csöde,001
Zala,03,Csömödér,001
Zala,03,Csörnyeföld,001
Zala,02,Dióskál,001
Zala,03,Dobri,001
Zala,01,Dobronhegy,001
Zala,02,Döbröce,001
Zala,02,Dötk,001
Zala,02,Egeraracsa,001
Zala,02,Egervár,001
Zala,03,Eszteregnye,001
Zala,02,Esztergályhorváti,001
Zala,02,Felsőpáhok,001
Zala,02,Felsőrajk,001
Zala,01,Felsőszenterzsébet,001
Zala,03,Fityeház,001
Zala,03,Fűzvölgy,001
Zala,03,Galambok,001
Zala,02,Garabonc,001
Zala,01,Gáborjánháza,001
Zala,01,Gellénháza,001
Zala,01,Gellénháza,002
Zala,02,Gelse,001
Zala,03,Gelsesziget,001
Zala,02,Gétye,001
Zala,01,Gombosszeg,001
Zala,01,Gosztola,001
Zala,02,Gősfa,001
Zala,03,Gutorfölde,001
Zala,03,Gutorfölde,002
Zala,02,Gyenesdiás,001
Zala,02,Gyenesdiás,002
Zala,02,Gyenesdiás,003
Zala,02,Gyűrűs,001
Zala,01,Hagyárosbörönd,001
Zala,02,Hahót,001
Zala,02,Hahót,002
Zala,02,Hahót,003
Zala,01,Hernyék,001
Zala,02,Hévíz,001
Zala,02,Hévíz,002
Zala,02,Hévíz,003
Zala,02,Hévíz,004
Zala,02,Hévíz,005
Zala,03,Homokkomárom,001
Zala,03,Hosszúvölgy,001
Zala,01,Hottó,001
Zala,01,Iborfia,001
Zala,03,Iklódbördőce,001
Zala,03,Kacorlak,001
Zala,02,Kallósd,001
Zala,02,Karmacs,001
Zala,01,Kálócfa,001
Zala,03,Kányavár,001
Zala,01,Kávás,001
Zala,02,Kehidakustány,001
Zala,02,Kehidakustány,002
Zala,02,Kemendollár,001
Zala,02,Kemendollár,002
Zala,01,Keménfa,001
Zala,02,Kerecseny,001
Zala,01,Kerkabarabás,001
Zala,01,Kerkafalva,001
Zala,01,Kerkakutas,001
Zala,03,Kerkaszentkirály,001
Zala,03,Kerkateskánd,001
Zala,02,Keszthely,001
Zala,02,Keszthely,002
Zala,02,Keszthely,003
Zala,02,Keszthely,004
Zala,02,Keszthely,005
Zala,02,Keszthely,006
Zala,02,Keszthely,007
Zala,02,Keszthely,008
Zala,02,Keszthely,009
Zala,02,Keszthely,010
Zala,02,Keszthely,011
Zala,02,Keszthely,012
Zala,02,Keszthely,013
Zala,02,Keszthely,014
Zala,02,Keszthely,015
Zala,02,Keszthely,016
Zala,02,Keszthely,017
Zala,02,Kilimán,001
Zala,02,Kisbucsa,001
Zala,03,Kiscsehi,001
Zala,02,Kisgörbő,001
Zala,01,Kiskutas,001
Zala,01,Kispáli,001
Zala,03,Kisrécse,001
Zala,03,Kissziget,001
Zala,03,Kistolmács,001
Zala,02,Kisvásárhely,001
Zala,01,Kozmadombja,001
Zala,01,Kustánszeg,001
Zala,01,Külsősárd,001
Zala,02,Lakhegy,001
Zala,03,Lasztonya,001
Zala,01,Lendvadedes,001
Zala,01,Lendvajakabfa,001
Zala,01,Lenti,001
Zala,01,Lenti,002
Zala,01,Lenti,003
Zala,01,Lenti,004
Zala,01,Lenti,005
Zala,01,Lenti,006
Zala,01,Lenti,007
Zala,01,Lenti,008
Zala,01,Lenti,009
Zala,01,Lenti,010
Zala,01,Lenti,011
Zala,03,Letenye,001
Zala,03,Letenye,002
Zala,03,Letenye,003
Zala,03,Letenye,004
Zala,03,Letenye,005
Zala,01,Lickóvadamos,001
Zala,02,Ligetfalva,001
Zala,03,Lispeszentadorján,001
Zala,03,Lispeszentadorján,002
Zala,03,Liszó,001
Zala,03,Lovászi,001
Zala,01,Magyarföld,001
Zala,03,Magyarszentmiklós,001
Zala,03,Magyarszerdahely,001
Zala,03,Maróc,001
Zala,01,Márokföld,001
Zala,03,Miháld,001
Zala,02,Mihályfa,001
Zala,01,Mikekarácsonyfa,001
Zala,01,Milejszeg,001
Zala,02,Misefa,001
Zala,03,Molnári,001
Zala,03,Murakeresztúr,001
Zala,03,Murakeresztúr,002
Zala,03,Murarátka,001
Zala,03,Muraszemenye,001
Zala,03,Muraszemenye,002
Zala,03,Muraszemenye,003
Zala,03,Nagybakónak,001
Zala,02,Nagygörbő,001
Zala,03,Nagykanizsa,001
Zala,03,Nagykanizsa,002
Zala,03,Nagykanizsa,003
Zala,03,Nagykanizsa,004
Zala,03,Nagykanizsa,005
Zala,03,Nagykanizsa,006
Zala,03,Nagykanizsa,007
Zala,03,Nagykanizsa,008
Zala,03,Nagykanizsa,009
Zala,03,Nagykanizsa,010
Zala,03,Nagykanizsa,011
Zala,03,Nagykanizsa,012
Zala,03,Nagykanizsa,013
Zala,03,Nagykanizsa,014
Zala,03,Nagykanizsa,015
Zala,03,Nagykanizsa,016
Zala,03,Nagykanizsa,017
Zala,03,Nagykanizsa,018
Zala,03,Nagykanizsa,019
Zala,03,Nagykanizsa,020
Zala,03,Nagykanizsa,021
Zala,03,Nagykanizsa,022
Zala,03,Nagykanizsa,023
Zala,03,Nagykanizsa,024
Zala,03,Nagykanizsa,025
Zala,03,Nagykanizsa,026
Zala,03,Nagykanizsa,027
Zala,03,Nagykanizsa,028
Zala,03,Nagykanizsa,029
Zala,03,Nagykanizsa,030
Zala,03,Nagykanizsa,031
Zala,03,Nagykanizsa,032
Zala,03,Nagykanizsa,033
Zala,03,Nagykanizsa,034
Zala,03,Nagykanizsa,035
Zala,03,Nagykanizsa,036
Zala,03,Nagykanizsa,037
Zala,03,Nagykanizsa,038
Zala,03,Nagykanizsa,039
Zala,03,Nagykanizsa,040
Zala,03,Nagykanizsa,041
Zala,02,Nagykapornak,001
Zala,01,Nagykutas,001
Zala,01,Nagylengyel,001
Zala,01,Nagypáli,001
Zala,02,Nagyrada,001
Zala,03,Nagyrécse,001
Zala,02,Nemesapáti,001
Zala,02,Nemesbük,001
Zala,02,Nemeshetés,001
Zala,01,Nemesnép,001
Zala,03,Nemespátró,001
Zala,02,Nemesrádó,001
Zala,02,Nemessándorháza,001
Zala,02,Nemesszentandrás,001
Zala,01,Németfalu,001
Zala,01,Nova,001
Zala,03,Oltárc,001
Zala,02,Orbányosfa,001
Zala,01,Ormándlak,001
Zala,02,Orosztony,001
Zala,03,Ortaháza,001
Zala,01,Ozmánbük,001
Zala,02,Óhíd,001
Zala,02,Pacsa,001
Zala,02,Pacsa,002
Zala,02,Padár,001
Zala,02,Pakod,001
Zala,03,Pat,001
Zala,03,Páka,001
Zala,03,Páka,002
Zala,01,Pálfiszeg,001
Zala,02,Pethőhenye,001
Zala,01,Petrikeresztúr,001
Zala,03,Petrivente,001
Zala,02,Pókaszepetk,001
Zala,01,Pórszombat,001
Zala,02,Pölöske,001
Zala,02,Pölöskefő,001
Zala,03,Pördefölde,001
Zala,02,Pötréte,001
Zala,01,Pusztaapáti,001
Zala,03,Pusztaederics,001
Zala,03,Pusztamagyaród,001
Zala,03,Pusztaszentlászló,001
Zala,01,Ramocsa,001
Zala,01,Resznek,001
Zala,02,Rezi,001
Zala,01,Rédics,001
Zala,03,Rigyác,001
Zala,01,Salomvár,001
Zala,03,Sand,001
Zala,01,Sárhida,001
Zala,02,Sármellék,001
Zala,02,Sármellék,002
Zala,03,Semjénháza,001
Zala,02,Sénye,001
Zala,03,Sormás,001
Zala,02,Söjtör,001
Zala,02,Söjtör,002
Zala,03,Surd,001
Zala,02,Sümegcsehi,001
Zala,02,Szalapa,001
Zala,02,Szentgyörgyvár,001
Zala,01,Szentgyörgyvölgy,001
Zala,03,Szentkozmadombja,001
Zala,03,Szentliszló,001
Zala,03,Szentmargitfalva,001
Zala,03,Szentpéterfölde,001
Zala,02,Szentpéterúr,001
Zala,03,Szepetnek,001
Zala,03,Szepetnek,002
Zala,03,Szécsisziget,001
Zala,01,Szijártóháza,001
Zala,01,Szilvágy,001
Zala,01,Teskánd,001
Zala,02,Tilaj,001
Zala,02,Tilaj,002
Zala,03,Tormafölde,001
Zala,03,Tornyiszentmiklós,001
Zala,03,Tófej,001
Zala,03,Tótszentmárton,001
Zala,03,Tótszerdahely,001
Zala,03,Tótszerdahely,002
Zala,02,Türje,001
Zala,02,Türje,002
Zala,03,Újudvar,001
Zala,03,Valkonya,001
Zala,02,Vasboldogasszony,001
Zala,01,Vaspör,001
Zala,01,Vaspör,002
Zala,02,Vállus,001
Zala,03,Várfölde,001
Zala,02,Várvölgy,001
Zala,02,Vindornyafok,001
Zala,02,Vindornyalak,001
Zala,02,Vindornyaszőlős,001
Zala,02,Vonyarcvashegy,001
Zala,02,Vonyarcvashegy,002
Zala,02,Vöckönd,001
Zala,03,Zajk,001
Zala,02,Zalaapáti,001
Zala,02,Zalaapáti,002
Zala,01,Zalabaksa,001
Zala,02,Zalabér,001
Zala,01,Zalaboldogfa,001
Zala,02,Zalacsány,001
Zala,01,Zalacséb,001
Zala,01,Zalaegerszeg,001
Zala,01,Zalaegerszeg,002
Zala,01,Zalaegerszeg,003
Zala,01,Zalaegerszeg,004
Zala,01,Zalaegerszeg,005
Zala,01,Zalaegerszeg,006
Zala,01,Zalaegerszeg,007
Zala,01,Zalaegerszeg,008
Zala,01,Zalaegerszeg,009
Zala,01,Zalaegerszeg,010
Zala,01,Zalaegerszeg,011
Zala,01,Zalaegerszeg,012
Zala,01,Zalaegerszeg,013
Zala,01,Zalaegerszeg,014
Zala,01,Zalaegerszeg,015
Zala,01,Zalaegerszeg,016
Zala,01,Zalaegerszeg,017
Zala,01,Zalaegerszeg,018
Zala,01,Zalaegerszeg,019
Zala,01,Zalaegerszeg,020
Zala,01,Zalaegerszeg,021
Zala,01,Zalaegerszeg,022
Zala,01,Zalaegerszeg,023
Zala,01,Zalaegerszeg,024
Zala,01,Zalaegerszeg,025
