MEGYE,TELEPÜLÉS,Szavazókör sorszáma,OEVK
Vas,Szentgotthárd,007,05
Vas,Szentgotthárd,008,05
Vas,Szentgotthárd,009,05
Vas,Szentgotthárd,010,05
Vas,Szentgotthárd,011,05
Vas,Szentgotthárd,012,05
Vas,Szentgotthárd,013,05
Vas,Szentgotthárd,014,05
Vas,Szentpéterfa,001,02
Vas,Szentpéterfa,002,02
Vas,Szergény,001,04
Vas,Szombathely,001,01
Vas,Szombathely,002,02
Vas,Szombathely,003,01
Vas,Szombathely,004,02
Vas,Szombathely,005,02
Vas,Szombathely,006,02
Vas,Szombathely,007,02
Vas,Szombathely,008,02
Vas,Szombathely,009,02
Vas,Szombathely,010,02
Vas,Szombathely,011,02
Vas,Szombathely,012,02
Vas,Szombathely,013,02
Vas,Szombathely,014,02
Vas,Szombathely,015,02
Vas,Szombathely,016,02
Vas,Szombathely,017,02
Vas,Szombathely,018,02
Vas,Szombathely,019,02
Vas,Szombathely,020,02
Vas,Szombathely,021,02
Vas,Szombathely,022,02
Vas,Szombathely,023,02
Vas,Szombathely,024,02
Vas,Szombathely,025,01
Vas,Szombathely,026,01
Vas,Szombathely,027,01
Vas,Szombathely,028,01
Vas,Szombathely,029,01
Vas,Szombathely,030,01
Vas,Szombathely,031,01
Vas,Szombathely,032,01
Vas,Szombathely,033,01
Vas,Szombathely,034,01
Vas,Szombathely,035,01
Vas,Szombathely,036,01
Vas,Szombathely,037,01
Vas,Szombathely,038,01
Vas,Szombathely,039,01
Vas,Szombathely,040,01
Vas,Szombathely,041,01
Vas,Szombathely,042,01
Vas,Szombathely,043,01
Vas,Szombathely,044,01
Vas,Szombathely,045,01
Vas,Szombathely,046,01
Vas,Szombathely,047,01
Vas,Szombathely,048,01
Vas,Szombathely,049,01
Vas,Szombathely,050,01
Vas,Szombathely,051,01
Vas,Szombathely,052,01
Vas,Szombathely,053,01
Vas,Szombathely,054,01
Vas,Szombathely,055,01
Vas,Szombathely,056,01
Vas,Szombathely,057,01
Vas,Szombathely,058,01
Vas,Szombathely,059,01
Vas,Szombathely,060,02
Vas,Szombathely,061,02
Vas,Szombathely,062,01
Vas,Szombathely,063,02
Vas,Szombathely,064,02
Vas,Szombathely,065,01
Vas,Szombathely,066,01
Vas,Szombathely,067,02
Vas,Szombathely,068,01
Vas,Szombathely,069,01
Vas,Szőce,001,05
Vas,Szőce,002,05
Vas,Tanakajd,001,02
Vas,Táplánszentkereszt,001,02
Vas,Táplánszentkereszt,002,02
Vas,Telekes,001,05
Vas,Tokorcs,001,04
Vas,Tompaládony,001,03
Vas,Tormásliget,001,03
Vas,Torony,001,03
Vas,Torony,002,03
Vas,Tömörd,001,03
Vas,Uraiújfalu,001,03
Vas,Uraiújfalu,002,03
Vas,Vámoscsalád,001,03
Vas,Vasalja,001,05
Vas,Vásárosmiske,001,04
Vas,Vasasszonyfa,001,03
Vas,Vasegerszeg,001,03
Vas,Vashosszúfalu,001,04
Vas,Vaskeresztes,001,03
Vas,Vassurány,001,03
Vas,Vasszécseny,001,02
Vas,Vasszécseny,002,02
Vas,Vasszentmihály,001,05
Vas,Vasszilvágy,001,03
Vas,Vasvár,001,05
Vas,Vasvár,002,05
Vas,Vasvár,003,05
Vas,Vasvár,004,05
Vas,Vasvár,005,05
Vas,Vasvár,006,05
Vas,Vasvár,007,05
Vas,Vát,001,03
Vas,Velem,001,03
Vas,Velemér,001,05
Vas,Vép,001,03
Vas,Vép,002,03
Vas,Vép,003,03
Vas,Vép,004,03
Vas,Viszák,001,05
Vas,Vönöck,001,04
Vas,Zsédeny,001,03
Vas,Zsennye,001,02
Veszprém,Ábrahámhegy,001,04
Veszprém,Adásztevel,001,03
Veszprém,Adorjánháza,001,01
Veszprém,Ajka,001,01
Veszprém,Ajka,002,01
Veszprém,Ajka,003,01
Veszprém,Ajka,004,01
Veszprém,Ajka,005,01
Veszprém,Ajka,006,01
Veszprém,Ajka,007,01
Veszprém,Ajka,008,01
Veszprém,Ajka,009,01
Veszprém,Ajka,010,01
Veszprém,Ajka,011,01
Veszprém,Ajka,012,01
Veszprém,Ajka,013,01
Veszprém,Ajka,014,01
Veszprém,Ajka,015,01
Veszprém,Ajka,016,01
Veszprém,Ajka,017,01
Veszprém,Ajka,018,01
Veszprém,Ajka,019,01
Veszprém,Ajka,020,01
Veszprém,Ajka,021,01
Veszprém,Ajka,022,01
Veszprém,Ajka,023,01
Veszprém,Ajka,024,01
Veszprém,Ajka,025,01
Veszprém,Ajka,026,01
Veszprém,Ajka,027,01
Veszprém,Ajka,028,01
Veszprém,Ajka,029,01
Veszprém,Ajka,030,01
Veszprém,Ajka,031,01
Veszprém,Ajka,032,01
Veszprém,Alsóörs,001,02
Veszprém,Alsóörs,002,02
Veszprém,Apácatorna,001,01
Veszprém,Aszófő,001,02
Veszprém,Badacsonytomaj,001,04
Veszprém,Badacsonytomaj,002,04
Veszprém,Badacsonytördemic,001,04
Veszprém,Bakonybél,001,05
Veszprém,Bakonybél,002,05
Veszprém,Bakonyjákó,001,03
Veszprém,Bakonykoppány,001,03
Veszprém,Bakonynána,001,05
Veszprém,Bakonyoszlop,001,05
Veszprém,Bakonypölöske,001,01
Veszprém,Bakonyság,001,03
Veszprém,Bakonyszentiván,001,03
Veszprém,Bakonyszentkirály,001,05
Veszprém,Bakonyszücs,001,03
Veszprém,Bakonytamási,001,03
Veszprém,Balatonakali,001,02
Veszprém,Balatonalmádi,001,02
Veszprém,Balatonalmádi,002,02
Veszprém,Balatonalmádi,003,02
Veszprém,Balatonalmádi,004,02
Veszprém,Balatonalmádi,005,02
Veszprém,Balatonalmádi,006,02
Veszprém,Balatonalmádi,007,02
Veszprém,Balatoncsicsó,001,02
Veszprém,Balatonederics,001,04
Veszprém,Balatonfőkajár,001,02
Veszprém,Balatonfőkajár,002,02
Veszprém,Balatonfüred,001,02
Veszprém,Balatonfüred,002,02
Veszprém,Balatonfüred,003,02
Veszprém,Balatonfüred,004,02
Veszprém,Balatonfüred,005,02
Veszprém,Balatonfüred,006,02
Veszprém,Balatonfüred,007,02
Veszprém,Balatonfüred,008,02
Veszprém,Balatonfüred,009,02
Veszprém,Balatonfüred,010,02
Veszprém,Balatonfüred,011,02
Veszprém,Balatonfűzfő,001,02
Veszprém,Balatonfűzfő,002,02
Veszprém,Balatonfűzfő,003,02
Veszprém,Balatonfűzfő,004,02
Veszprém,Balatonfűzfő,005,02
Veszprém,Balatonhenye,001,04
Veszprém,Balatonkenese,001,02
Veszprém,Balatonkenese,002,02
Veszprém,Balatonkenese,003,02
Veszprém,Balatonkenese,004,02
Veszprém,Balatonrendes,001,04
Veszprém,Balatonszepezd,001,02
Veszprém,Balatonszőlős,001,02
Veszprém,Balatonudvari,001,02
Veszprém,Balatonvilágos,001,02
Veszprém,Bánd,001,06
Veszprém,Barnag,001,06
Veszprém,Bazsi,001,04
Veszprém,Béb,001,03
Veszprém,Békás,001,03
Veszprém,Berhida,001,05
Veszprém,Berhida,002,05
Veszprém,Berhida,003,05
Veszprém,Berhida,004,05
Veszprém,Berhida,005,05
Veszprém,Berhida,006,05
Veszprém,Bodorfa,001,04
Veszprém,Borszörcsök,001,01
Veszprém,Borzavár,001,05
Veszprém,Csabrendek,001,04
Veszprém,Csabrendek,002,04
Veszprém,Csabrendek,003,04
Veszprém,Csabrendek,004,04
Veszprém,Csabrendek,005,04
Veszprém,Csajág,001,02
Veszprém,Csehbánya,001,01
Veszprém,Csesznek,001,05
Veszprém,Csetény,001,05
Veszprém,Csetény,002,05
Veszprém,Csopak,001,02
Veszprém,Csopak,002,02
Veszprém,Csót,001,03
Veszprém,Csögle,001,01
Veszprém,Dabronc,001,04
Veszprém,Dabrony,001,01
Veszprém,Dáka,001,03
Veszprém,Devecser,001,01
Veszprém,Devecser,002,01
Veszprém,Devecser,003,01
Veszprém,Devecser,004,01
Veszprém,Devecser,005,01
Veszprém,Doba,001,01
Veszprém,Döbrönte,001,03
Veszprém,Dörgicse,001,02
Veszprém,Dudar,001,05
Veszprém,Dudar,002,05
Veszprém,Egeralja,001,01
Veszprém,Egyházaskesző,001,03
Veszprém,Eplény,001,05
Veszprém,Farkasgyepű,001,03
Veszprém,Felsőörs,001,02
Veszprém,Ganna,001,03
Veszprém,Gecse,001,03
Veszprém,Gic,001,05
Veszprém,Gógánfa,001,04
Veszprém,Gyepükaján,001,04
Veszprém,Gyulakeszi,001,04
Veszprém,Hajmáskér,001,07
Veszprém,Hajmáskér,002,07
Veszprém,Halimba,001,01
Veszprém,Hárskút,001,06
Veszprém,Hegyesd,001,04
Veszprém,Hegymagas,001,04
Veszprém,Herend,001,06
Veszprém,Herend,002,06
Veszprém,Herend,003,06
Veszprém,Hetyefő,001,04
Veszprém,Hidegkút,001,06
Veszprém,Homokbödöge,001,03
Veszprém,Hosztót,001,04
Veszprém,Iszkáz,001,01
Veszprém,Jásd,001,05
Veszprém,Kamond,001,01
Veszprém,Kapolcs,001,04
Veszprém,Káptalanfa,001,04
Veszprém,Káptalantóti,001,04
Veszprém,Karakószörcsök,001,01
Veszprém,Kékkút,001,04
Veszprém,Kemeneshőgyész,001,03
Veszprém,Kemenesszentpéter,001,03
Veszprém,Kerta,001,01
Veszprém,Királyszentistván,001,07
Veszprém,Kisapáti,001,04
Veszprém,Kisberzseny,001,01
Veszprém,Kiscsősz,001,01
Veszprém,Kislőd,001,01
Veszprém,Kispirit,001,01
Veszprém,Kisszőlős,001,01
Veszprém,Kolontár,001,01
Veszprém,Kővágóörs,001,04
Veszprém,Köveskál,001,04
Veszprém,Kup,001,03
Veszprém,Külsővat,001,03
Veszprém,Küngös,001,02
Veszprém,Lesencefalu,001,04
Veszprém,Lesenceistvánd,001,04
Veszprém,Lesencetomaj,001,04
Veszprém,Litér,001,02
Veszprém,Litér,002,02
Veszprém,Lókút,001,05
Veszprém,Lovas,001,02
Veszprém,Lovászpatona,001,03
Veszprém,Lovászpatona,002,03
Veszprém,Magyargencs,001,03
Veszprém,Magyarpolány,001,01
Veszprém,Malomsok,001,03
Veszprém,Marcalgergelyi,001,03
Veszprém,Marcaltő,001,03
Veszprém,Marcaltő,002,03
Veszprém,Márkó,001,06
Veszprém,Megyer,001,04
Veszprém,Mencshely,001,06
Veszprém,Mezőlak,001,03
Veszprém,Mihályháza,001,03
Veszprém,Mindszentkálla,001,04
Veszprém,Monostorapáti,001,04
Veszprém,Monoszló,001,02
Veszprém,Nagyacsád,001,03
Veszprém,Nagyalásony,001,01
Veszprém,Nagydém,001,03
Veszprém,Nagyesztergár,001,05
Veszprém,Nagygyimót,001,03
Veszprém,Nagypirit,001,01
Veszprém,Nagytevel,001,03
Veszprém,Nagyvázsony,001,06
Veszprém,Nagyvázsony,002,06
Veszprém,Nemesgörzsöny,001,03
Veszprém,Nemesgulács,001,04
Veszprém,Nemeshany,001,04
Veszprém,Nemesszalók,001,03
Veszprém,Nemesvámos,001,06
Veszprém,Nemesvámos,002,06
Veszprém,Nemesvita,001,04
Veszprém,Németbánya,001,03
Veszprém,Nóráp,001,03
Veszprém,Noszlop,001,01
Veszprém,Nyárád,001,03
Veszprém,Nyirád,001,04
Veszprém,Nyirád,002,04
Veszprém,Óbudavár,001,02
Veszprém,Olaszfalu,001,05
Veszprém,Oroszi,001,01
Veszprém,Öcs,001,01
Veszprém,Örvényes,001,02
Veszprém,Ősi,001,05
Veszprém,Ősi,002,05
Veszprém,Öskü,001,05
Veszprém,Öskü,002,05
Veszprém,Paloznak,001,02
Veszprém,Pápa,001,03
Veszprém,Pápa,002,03
Veszprém,Pápa,003,03
Veszprém,Pápa,004,03
Veszprém,Pápa,005,03
Veszprém,Pápa,006,03
Veszprém,Pápa,007,03
Veszprém,Pápa,008,03
Veszprém,Pápa,009,03
Veszprém,Pápa,010,03
Veszprém,Pápa,011,03
Veszprém,Pápa,012,03
Veszprém,Pápa,013,03
Veszprém,Pápa,014,03
Veszprém,Pápa,015,03
Veszprém,Pápa,016,03
Veszprém,Pápa,017,03
Veszprém,Pápa,018,03
Veszprém,Pápa,019,03
Veszprém,Pápa,020,03
Veszprém,Pápa,021,03
Veszprém,Pápa,022,03
Veszprém,Pápa,023,03
Veszprém,Pápa,024,03
Veszprém,Pápa,025,03
Veszprém,Pápa,026,03
Veszprém,Pápa,027,03
Veszprém,Pápa,028,03
Veszprém,Pápa,029,03
Veszprém,Pápadereske,001,03
Veszprém,Pápakovácsi,001,03
Veszprém,Pápasalamon,001,03
Veszprém,Pápateszér,001,03
Veszprém,Papkeszi,001,07
Veszprém,Papkeszi,002,07
Veszprém,Pécsely,001,02
Veszprém,Pénzesgyőr,001,05
Veszprém,Pétfürdő,001,05
Veszprém,Pétfürdő,002,05
Veszprém,Pétfürdő,003,05
Veszprém,Pétfürdő,004,05
Veszprém,Pétfürdő,005,05
Veszprém,Pétfürdő,006,05
Veszprém,Porva,001,05
Veszprém,Pula,001,06
Veszprém,Pusztamiske,001,01
Veszprém,Raposka,001,04
Veszprém,Révfülöp,001,04
Veszprém,Rigács,001,04
Veszprém,Salföld,001,04
Veszprém,Sáska,001,04
Veszprém,Sóly,001,07
Veszprém,Somlójenő,001,01
Veszprém,Somlószőlős,001,01
Veszprém,Somlóvásárhely,001,01
Veszprém,Somlóvecse,001,01
Veszprém,Sümeg,001,04
Veszprém,Sümeg,002,04
Veszprém,Sümeg,003,04
Veszprém,Sümeg,004,04
Veszprém,Sümeg,005,04
Veszprém,Sümeg,006,04
Veszprém,Sümeg,007,04
Veszprém,Sümegprága,001,04
Veszprém,Szápár,001,05
Veszprém,Szentantalfa,001,02
Veszprém,Szentbékkálla,001,04
Veszprém,Szentgál,001,06
Veszprém,Szentgál,002,06
Veszprém,Szentgál,003,06
Veszprém,Szentimrefalva,001,04
Veszprém,Szentjakabfa,001,02
Veszprém,Szentkirályszabadja,001,07
Veszprém,Szentkirályszabadja,002,07
Veszprém,Szigliget,001,04
Veszprém,Szőc,001,01
Veszprém,Tagyon,001,02
Veszprém,Takácsi,001,03
Veszprém,Takácsi,002,03
Veszprém,Taliándörögd,001,04
Veszprém,Tapolca,001,04
Veszprém,Tapolca,002,04
Veszprém,Tapolca,003,04
Veszprém,Tapolca,004,04
Veszprém,Tapolca,005,04
Veszprém,Tapolca,006,04
Veszprém,Tapolca,007,04
Veszprém,Tapolca,008,04
Veszprém,Tapolca,009,04
Veszprém,Tapolca,010,04
Veszprém,Tapolca,011,04
Veszprém,Tapolca,012,04
Veszprém,Tapolca,013,04
Veszprém,Tapolca,014,04
Veszprém,Tapolca,015,04
Veszprém,Tapolca,016,04
Veszprém,Tapolca,017,04
Veszprém,Tapolca,018,04
Veszprém,Tés,001,05
Veszprém,Tihany,001,02
Veszprém,Tótvázsony,001,06
Veszprém,Tüskevár,001,01
Veszprém,Ugod,001,03
Veszprém,Ugod,002,03
Veszprém,Ukk,001,04
Veszprém,Úrkút,001,01
Veszprém,Úrkút,002,01
Veszprém,Uzsa,001,04
Veszprém,Vanyola,001,03
Veszprém,Várkesző,001,03
Veszprém,Városlőd,001,01
Veszprém,Várpalota,001,05
Veszprém,Várpalota,002,05
Veszprém,Várpalota,003,05
Veszprém,Várpalota,004,05
Veszprém,Várpalota,005,05
Veszprém,Várpalota,006,05
Veszprém,Várpalota,007,05
Veszprém,Várpalota,008,05
Veszprém,Várpalota,009,05
Veszprém,Várpalota,010,05
Veszprém,Várpalota,011,05
Veszprém,Várpalota,012,05
Veszprém,Várpalota,013,05
Veszprém,Várpalota,014,05
Veszprém,Várpalota,015,05
Veszprém,Várpalota,016,05
Veszprém,Várpalota,017,05
Veszprém,Várpalota,018,05
Veszprém,Várpalota,019,05
Veszprém,Vaszar,001,03
Veszprém,Vaszar,002,03
Veszprém,Vászoly,001,02
Veszprém,Veszprém,001,06
Veszprém,Veszprém,002,06
Veszprém,Veszprém,003,06
Veszprém,Veszprém,004,07
Veszprém,Veszprém,005,07
Veszprém,Veszprém,006,07
Veszprém,Veszprém,007,07
Veszprém,Veszprém,008,07
Veszprém,Veszprém,009,07
Veszprém,Veszprém,010,07
Veszprém,Veszprém,011,07
Veszprém,Veszprém,012,07
Veszprém,Veszprém,013,07
Veszprém,Veszprém,014,06
Veszprém,Veszprém,015,06
Veszprém,Veszprém,016,06
Veszprém,Veszprém,017,06
Veszprém,Veszprém,018,06
Veszprém,Veszprém,019,06
Veszprém,Veszprém,020,06
Veszprém,Veszprém,021,06
Veszprém,Veszprém,022,06
Veszprém,Veszprém,023,06
Veszprém,Veszprém,024,06
Veszprém,Veszprém,025,06
Veszprém,Veszprém,026,06
Veszprém,Veszprém,027,06
Veszprém,Veszprém,028,07
Veszprém,Veszprém,029,07
Veszprém,Veszprém,030,07
Veszprém,Veszprém,031,07
Veszprém,Veszprém,032,07
Veszprém,Veszprém,033,07
Veszprém,Veszprém,034,07
Veszprém,Veszprém,035,07
Veszprém,Veszprém,036,07
Veszprém,Veszprém,037,07
Veszprém,Veszprém,038,07
Veszprém,Veszprém,039,07
Veszprém,Veszprém,040,07
Veszprém,Veszprém,041,07
Veszprém,Veszprém,042,07
Veszprém,Veszprém,043,07
Veszprém,Veszprém,044,07
Veszprém,Veszprém,045,07
Veszprém,Veszprém,046,07
Veszprém,Veszprém,047,07
Veszprém,Veszprém,048,07
Veszprém,Veszprém,049,07
Veszprém,Veszprém,050,07
Veszprém,Veszprém,051,07
Veszprém,Veszprém,052,07
Veszprém,Veszprém,053,07
Veszprém,Veszprém,054,07
Veszprém,Veszprém,055,07
Veszprém,Veszprém,056,07
Veszprém,Veszprém,057,07
Veszprém,Veszprémfajsz,001,06
Veszprém,Veszprémgalsa,001,04
Veszprém,Vid,001,01
Veszprém,Vigántpetend,001,04
Veszprém,Vilonya,001,07
Veszprém,Vinár,001,03
Veszprém,Vöröstó,001,06
Veszprém,Zalaerdőd,001,04
Veszprém,Zalagyömörő,001,04
Veszprém,Zalahaláp,001,04
Veszprém,Zalameggyes,001,04
Veszprém,Zalaszegvár,001,04
Veszprém,Zánka,001,02
Veszprém,Zirc,001,05
Veszprém,Zirc,002,05
Veszprém,Zirc,003,05
Veszprém,Zirc,004,05
Veszprém,Zirc,005,05
Veszprém,Zirc,006,05
Veszprém,Zirc,007,05
Zala,Alibánfa,001,05
Zala,Almásháza,001,05
Zala,Alsónemesapáti,001,05
Zala,Alsópáhok,001,03
Zala,Alsórajk,001,04
Zala,Alsószenterzsébet,001,04
Zala,Babosdöbréte,001,05
Zala,Baglad,001,04
Zala,Bagod,001,05
Zala,Bagod,002,05
Zala,Bak,001,05
Zala,Bak,002,05
Zala,Baktüttös,001,05
Zala,Balatongyörök,001,03
Zala,Balatonmagyaród,001,03
Zala,Bánokszentgyörgy,001,04
Zala,Barlahida,001,04
Zala,Batyk,001,05
Zala,Bázakerettye,001,04
Zala,Bázakerettye,002,04
Zala,Becsehely,001,04
Zala,Becsehely,002,04
Zala,Becsehely,003,04
Zala,Becsvölgye,001,05
Zala,Becsvölgye,002,05
Zala,Belezna,001,02
Zala,Belsősárd,001,04
Zala,Bezeréd,001,05
Zala,Bocfölde,001,05
Zala,Bocska,001,04
Zala,Bókaháza,001,03
Zala,Boncodfölde,001,05
Zala,Borsfa,001,04
Zala,Böde,001,05
Zala,Bödeháza,001,04
Zala,Börzönce,001,04
Zala,Búcsúszentlászló,001,05
Zala,Bucsuta,001,04
Zala,Csapi,001,02
Zala,Csatár,001,05
Zala,Cserszegtomaj,001,03
Zala,Cserszegtomaj,002,03
Zala,Csertalakos,001,04
Zala,Csesztreg,001,04
Zala,Csonkahegyhát,001,05
Zala,Csöde,001,05
Zala,Csömödér,001,04
Zala,Csörnyeföld,001,04
Zala,Dióskál,001,03
Zala,Dobri,001,04
Zala,Dobronhegy,001,05
Zala,Döbröce,001,05
Zala,Dötk,001,05
Zala,Egeraracsa,001,03
Zala,Egervár,001,05
Zala,Eszteregnye,001,04
Zala,Esztergályhorváti,001,03
Zala,Felsőpáhok,001,03
Zala,Felsőrajk,001,04
Zala,Felsőszenterzsébet,001,04
Zala,Fityeház,001,02
Zala,Fűzvölgy,001,04
Zala,Gáborjánháza,001,04
Zala,Galambok,001,03
Zala,Garabonc,001,03
Zala,Gellénháza,001,05
Zala,Gellénháza,002,05
Zala,Gelse,001,04
Zala,Gelse,002,04
Zala,Gelsesziget,001,04
Zala,Gétye,001,03
Zala,Gombosszeg,001,05
Zala,Gosztola,001,04
Zala,Gősfa,001,05
Zala,Gősfa,002,05
Zala,Gutorfölde,001,04
Zala,Gutorfölde,002,04
Zala,Gyenesdiás,001,03
Zala,Gyenesdiás,002,03
Zala,Gyenesdiás,003,03
Zala,Gyűrűs,001,05
Zala,Hagyárosbörönd,001,05
Zala,Hahót,001,04
Zala,Hahót,002,04
Zala,Hahót,003,04
Zala,Hernyék,001,04
Zala,Hévíz,001,03
Zala,Hévíz,002,03
Zala,Hévíz,003,03
Zala,Hévíz,004,03
Zala,Hévíz,005,03
Zala,Homokkomárom,001,04
Zala,Hosszúvölgy,001,04
Zala,Hottó,001,05
Zala,Iborfia,001,05
Zala,Iklódbördőce,001,04
Zala,Kacorlak,001,04
Zala,Kallósd,001,05
Zala,Kálócfa,001,04
Zala,Kányavár,001,04
Zala,Karmacs,001,03
Zala,Kávás,001,05
Zala,Kehidakustány,001,05
Zala,Kehidakustány,002,05
Zala,Kemendollár,001,05
Zala,Kemendollár,002,05
Zala,Keménfa,001,05
Zala,Kerecseny,001,04
Zala,Kerkabarabás,001,04
Zala,Kerkafalva,001,04
Zala,Kerkakutas,001,04
Zala,Kerkaszentkirály,001,04
Zala,Kerkateskánd,001,04
Zala,Keszthely,001,03
Zala,Keszthely,002,03
Zala,Keszthely,003,03
Zala,Keszthely,004,03
Zala,Keszthely,005,03
Zala,Keszthely,006,03
Zala,Keszthely,007,03
Zala,Keszthely,008,03
Zala,Keszthely,009,03
Zala,Keszthely,010,03
Zala,Keszthely,011,03
Zala,Keszthely,012,03
Zala,Keszthely,013,03
Zala,Keszthely,014,03
Zala,Keszthely,015,03
Zala,Keszthely,016,03
Zala,Keszthely,017,03
Zala,Keszthely,018,03
Zala,Keszthely,019,03
Zala,Keszthely,020,03
Zala,Kilimán,001,04
Zala,Kisbucsa,001,05
Zala,Kiscsehi,001,04
Zala,Kisgörbő,001,05
Zala,Kiskutas,001,05
Zala,Kispáli,001,05
Zala,Kisrécse,001,02
Zala,Kissziget,001,04
Zala,Kistolmács,001,04
Zala,Kisvásárhely,001,05
Zala,Kozmadombja,001,04
Zala,Kustánszeg,001,05
Zala,Külsősárd,001,04
Zala,Lakhegy,001,05
Zala,Lasztonya,001,04
Zala,Lendvadedes,001,04
Zala,Lendvajakabfa,001,04
Zala,Lenti,001,04
Zala,Lenti,002,04
Zala,Lenti,003,04
Zala,Lenti,004,04
Zala,Lenti,005,04
Zala,Lenti,006,04
Zala,Lenti,007,04
Zala,Lenti,008,04
Zala,Lenti,009,04
Zala,Lenti,010,04
Zala,Lenti,011,04
Zala,Letenye,001,04
Zala,Letenye,002,04
Zala,Letenye,003,04
Zala,Letenye,004,04
Zala,Letenye,005,04
Zala,Lickóvadamos,001,05
Zala,Ligetfalva,001,05
Zala,Lispeszentadorján,001,04
Zala,Lispeszentadorján,002,04
Zala,Liszó,001,02
Zala,Lovászi,001,04
Zala,Lovászi,002,04
Zala,Magyarföld,001,04
Zala,Magyarszentmiklós,001,04
Zala,Magyarszerdahely,001,04
Zala,Maróc,001,04
Zala,Márokföld,001,04
Zala,Miháld,001,03
Zala,Miháld,002,03
Zala,Mihályfa,001,05
Zala,Mikekarácsonyfa,001,04
Zala,Milejszeg,001,05
Zala,Misefa,001,05
Zala,Molnári,001,04
Zala,Murakeresztúr,001,02
Zala,Murakeresztúr,002,02
Zala,Murarátka,001,04
Zala,Muraszemenye,001,04
Zala,Muraszemenye,002,04
Zala,Muraszemenye,003,04
Zala,Nagybakónak,001,02
Zala,Nagygörbő,001,05
Zala,Nagykanizsa,001,02
Zala,Nagykanizsa,002,02
Zala,Nagykanizsa,003,02
Zala,Nagykanizsa,004,02
Zala,Nagykanizsa,005,02
Zala,Nagykanizsa,006,02
Zala,Nagykanizsa,007,02
Zala,Nagykanizsa,008,02
Zala,Nagykanizsa,009,02
Zala,Nagykanizsa,010,02
Zala,Nagykanizsa,011,02
Zala,Nagykanizsa,012,02
Zala,Nagykanizsa,013,02
Zala,Nagykanizsa,014,02
Zala,Nagykanizsa,015,02
Zala,Nagykanizsa,016,02
Zala,Nagykanizsa,017,02
Zala,Nagykanizsa,018,02
Zala,Nagykanizsa,019,02
Zala,Nagykanizsa,020,02
Zala,Nagykanizsa,021,02
Zala,Nagykanizsa,022,02
Zala,Nagykanizsa,023,02
Zala,Nagykanizsa,024,02
Zala,Nagykanizsa,025,02
Zala,Nagykanizsa,026,02
Zala,Nagykanizsa,027,02
Zala,Nagykanizsa,028,02
Zala,Nagykanizsa,029,02
Zala,Nagykanizsa,030,02
Zala,Nagykanizsa,031,02
Zala,Nagykanizsa,032,02
Zala,Nagykanizsa,033,02
Zala,Nagykanizsa,034,02
Zala,Nagykanizsa,035,02
Zala,Nagykanizsa,036,02
Zala,Nagykanizsa,037,02
Zala,Nagykanizsa,038,02
Zala,Nagykanizsa,039,02
Zala,Nagykanizsa,040,02
Zala,Nagykanizsa,041,02
Zala,Nagykanizsa,042,02
Zala,Nagykanizsa,043,02
Zala,Nagykanizsa,044,02
Zala,Nagykanizsa,045,02
Zala,Nagykanizsa,046,02
Zala,Nagykanizsa,047,02
Zala,Nagykanizsa,048,02
Zala,Nagykapornak,001,05
Zala,Nagykutas,001,05
Zala,Nagylengyel,001,05
Zala,Nagypáli,001,05
Zala,Nagyrada,001,03
Zala,Nagyrécse,001,02
Zala,Nemesapáti,001,05
Zala,Nemesbük,001,03
Zala,Nemeshetés,001,05
Zala,Nemesnép,001,04
Zala,Nemespátró,001,02
Zala,Nemesrádó,001,05
Zala,Nemessándorháza,001,05
Zala,Nemesszentandrás,001,05
Zala,Németfalu,001,05
Zala,Nova,001,04
Zala,Óhíd,001,05
Zala,Oltárc,001,04
Zala,Orbányosfa,001,05
Zala,Ormándlak,001,05
Zala,Orosztony,001,04
Zala,Ortaháza,001,04
Zala,Ozmánbük,001,05
Zala,Pacsa,001,05
Zala,Pacsa,002,05
Zala,Padár,001,05
Zala,Páka,001,04
Zala,Páka,002,04
Zala,Pakod,001,05
Zala,Pálfiszeg,001,05
Zala,Pat,001,03
Zala,Pethőhenye,001,05
Zala,Petrikeresztúr,001,05
Zala,Petrivente,001,04
Zala,Pókaszepetk,001,05
Zala,Pórszombat,001,04
Zala,Pölöske,001,05
Zala,Pölöske,002,05
Zala,Pölöskefő,001,04
Zala,Pördefölde,001,04
Zala,Pötréte,001,04
Zala,Pusztaapáti,001,04
Zala,Pusztaederics,001,05
Zala,Pusztamagyaród,001,04
Zala,Pusztaszentlászló,001,05
Zala,Ramocsa,001,04
Zala,Rédics,001,04
Zala,Resznek,001,04
Zala,Rezi,001,03
Zala,Rigyác,001,04
Zala,Salomvár,001,05
Zala,Sand,001,03
Zala,Sárhida,001,05
Zala,Sármellék,001,03
Zala,Sármellék,002,03
Zala,Semjénháza,001,04
Zala,Sénye,001,05
Zala,Sormás,001,04
Zala,Söjtör,001,05
Zala,Söjtör,002,05
Zala,Surd,001,02
Zala,Sümegcsehi,001,05
Zala,Szalapa,001,05
Zala,Szécsisziget,001,04
Zala,Szentgyörgyvár,001,03
Zala,Szentgyörgyvölgy,001,04
Zala,Szentkozmadombja,001,05
Zala,Szentliszló,001,04
Zala,Szentmargitfalva,001,04
Zala,Szentpéterfölde,001,04
Zala,Szentpéterúr,001,05
Zala,Szepetnek,001,04
Zala,Szepetnek,002,04
Zala,Szijártóháza,001,04
